"huc8","name","date","none","d0x","d1x","d2x","d3x","d4x"
"05050001","Upper New",2014-12-30,100,0,0,0,0,0
"05050001","Upper New",2015-01-06,100,0,0,0,0,0
"05050001","Upper New",2015-01-13,100,0,0,0,0,0
"05050001","Upper New",2015-01-20,100,0,0,0,0,0
"05050001","Upper New",2015-01-27,74.7,25.3,0,0,0,0
"05050001","Upper New",2015-02-03,74.7,25.3,0,0,0,0
"05050001","Upper New",2015-02-10,0,100,0,0,0,0
"05050001","Upper New",2015-02-17,0,100,0,0,0,0
"05050001","Upper New",2015-02-24,0,100,0,0,0,0
"05050001","Upper New",2015-03-03,0,100,0,0,0,0
"05050001","Upper New",2015-03-10,3.04,96.96,0,0,0,0
"05050001","Upper New",2015-03-17,3.04,96.96,0,0,0,0
"05050001","Upper New",2015-03-24,15.9,84.1,0,0,0,0
"05050001","Upper New",2015-03-31,25.02,74.98,0,0,0,0
"05050001","Upper New",2015-04-07,25.02,74.98,0,0,0,0
"05050001","Upper New",2015-04-14,25.02,74.98,0,0,0,0
"05050001","Upper New",2015-04-21,100,0,0,0,0,0
"05050001","Upper New",2015-04-28,100,0,0,0,0,0
"05050001","Upper New",2015-05-05,100,0,0,0,0,0
"05050001","Upper New",2015-05-12,100,0,0,0,0,0
"05050001","Upper New",2015-05-19,100,0,0,0,0,0
"05050001","Upper New",2015-05-26,4.74,95.26,0,0,0,0
"05050001","Upper New",2015-06-02,20.81,79.19,0,0,0,0
"05050001","Upper New",2015-06-09,66.26,33.74,0,0,0,0
"05050001","Upper New",2015-06-16,66.26,33.74,0,0,0,0
"05050001","Upper New",2015-06-23,66.91,33.09,0,0,0,0
"05050001","Upper New",2015-06-30,73.59,26.41,0,0,0,0
"05050001","Upper New",2015-07-07,98.3,1.7,0,0,0,0
"05050001","Upper New",2015-07-14,98.27,1.73,0,0,0,0
"05050001","Upper New",2015-07-21,98.27,1.73,0,0,0,0
"05050001","Upper New",2015-07-28,98.27,1.73,0,0,0,0
"05050001","Upper New",2015-08-04,85.57,14.43,0,0,0,0
"05050001","Upper New",2015-08-11,85.57,14.43,0,0,0,0
"05050001","Upper New",2015-08-18,85.57,14.43,0,0,0,0
"05050001","Upper New",2015-08-25,85.57,14.43,0,0,0,0
"05050001","Upper New",2015-09-01,67.61,32.39,0,0,0,0
"05050001","Upper New",2015-09-08,67.61,32.39,0,0,0,0
"05050001","Upper New",2015-09-15,3.84,96.16,0,0,0,0
"05050001","Upper New",2015-09-22,3.84,96.16,0,0,0,0
"05050001","Upper New",2015-09-29,98.74,1.26,0,0,0,0
"05050001","Upper New",2015-10-06,100,0,0,0,0,0
"05050001","Upper New",2015-10-13,100,0,0,0,0,0
"05050001","Upper New",2015-10-20,100,0,0,0,0,0
"05050001","Upper New",2015-10-27,100,0,0,0,0,0
"05050001","Upper New",2015-11-03,100,0,0,0,0,0
"05050001","Upper New",2015-11-10,100,0,0,0,0,0
"05050001","Upper New",2015-11-17,100,0,0,0,0,0
"05050001","Upper New",2015-11-24,100,0,0,0,0,0
"05050001","Upper New",2015-12-01,100,0,0,0,0,0
"05050001","Upper New",2015-12-08,100,0,0,0,0,0
"05050001","Upper New",2015-12-15,100,0,0,0,0,0
"05050001","Upper New",2015-12-22,100,0,0,0,0,0
"05050001","Upper New",2015-12-29,100,0,0,0,0,0
"05050001","Upper New",2016-01-05,100,0,0,0,0,0
"05050001","Upper New",2016-01-12,100,0,0,0,0,0
"05050001","Upper New",2016-01-19,100,0,0,0,0,0
"05050001","Upper New",2016-01-26,100,0,0,0,0,0
"05050001","Upper New",2016-02-02,100,0,0,0,0,0
"05050001","Upper New",2016-02-09,100,0,0,0,0,0
"05050001","Upper New",2016-02-16,100,0,0,0,0,0
"05050001","Upper New",2016-02-23,100,0,0,0,0,0
"05050001","Upper New",2016-03-01,100,0,0,0,0,0
"05050001","Upper New",2016-03-08,100,0,0,0,0,0
"05050001","Upper New",2016-03-15,100,0,0,0,0,0
"05050001","Upper New",2016-03-22,100,0,0,0,0,0
"05050001","Upper New",2016-03-29,100,0,0,0,0,0
"05050001","Upper New",2016-04-05,100,0,0,0,0,0
"05050001","Upper New",2016-04-12,99.95,0.05,0,0,0,0
"05050001","Upper New",2016-04-19,0,100,0,0,0,0
"05050001","Upper New",2016-04-26,0,100,0,0,0,0
"05050001","Upper New",2016-05-03,0,96.02,3.98,0,0,0
"05050001","Upper New",2016-05-10,69.69,26.33,3.98,0,0,0
"05050001","Upper New",2016-05-17,76.16,19.86,3.98,0,0,0
"05050001","Upper New",2016-05-24,97.49,2.51,0,0,0,0
"05050001","Upper New",2016-05-31,97.49,2.51,0,0,0,0
"05050001","Upper New",2016-06-07,97.49,2.51,0,0,0,0
"05050001","Upper New",2016-06-14,79.61,20.39,0,0,0,0
"05050001","Upper New",2016-06-21,63.12,36.88,0,0,0,0
"05050001","Upper New",2016-06-28,91,9,0,0,0,0
"05050001","Upper New",2016-07-05,96.64,3.36,0,0,0,0
"05050001","Upper New",2016-07-12,96.64,3.36,0,0,0,0
"05050001","Upper New",2016-07-19,96.35,3.65,0,0,0,0
"05050001","Upper New",2016-07-26,94.47,4.58,0.95,0,0,0
"05050001","Upper New",2016-08-02,94.47,4.58,0.95,0,0,0
"05050001","Upper New",2016-08-09,100,0,0,0,0,0
"05050001","Upper New",2016-08-16,100,0,0,0,0,0
"05050001","Upper New",2016-08-23,100,0,0,0,0,0
"05050001","Upper New",2016-08-30,100,0,0,0,0,0
"05050001","Upper New",2016-09-06,100,0,0,0,0,0
"05050001","Upper New",2016-09-13,19.59,80.41,0,0,0,0
"05050001","Upper New",2016-09-20,18.03,78.01,3.96,0,0,0
"05050001","Upper New",2016-09-27,0,96.04,3.96,0,0,0
"05050001","Upper New",2016-10-04,77.23,18.78,3.99,0,0,0
"05050001","Upper New",2016-10-11,77.23,18.71,4.06,0,0,0
"05050001","Upper New",2016-10-18,77.2,18.74,4.06,0,0,0
"05050001","Upper New",2016-10-25,9.95,85.99,4.06,0,0,0
"05050001","Upper New",2016-11-01,9.95,85.99,4.06,0,0,0
"05050001","Upper New",2016-11-08,2.74,91.18,6.08,0,0,0
"05050001","Upper New",2016-11-15,0,12.51,84.38,3.11,0,0
"05050001","Upper New",2016-11-22,0,12.51,84.38,3.11,0,0
"05050001","Upper New",2016-11-29,0,12.51,84.38,3.11,0,0
"05050001","Upper New",2016-12-06,0,12.84,87.16,0,0,0
"05050001","Upper New",2016-12-13,0,12.84,87.16,0,0,0
"05050001","Upper New",2016-12-20,0,12.84,87.16,0,0,0
"05050001","Upper New",2016-12-27,0,12.84,87.16,0,0,0
"05050001","Upper New",2017-01-03,0.03,13.81,86.16,0,0,0
"05050001","Upper New",2017-01-10,0.03,13.81,86.16,0,0,0
"05050001","Upper New",2017-01-17,0.03,36.62,63.35,0,0,0
"05050001","Upper New",2017-01-24,33.28,66.72,0,0,0,0
"05050001","Upper New",2017-01-31,33.28,66.72,0,0,0,0
"05050001","Upper New",2017-02-07,33.28,66.72,0,0,0,0
"05050001","Upper New",2017-02-14,33.66,66.34,0,0,0,0
"05050001","Upper New",2017-02-21,33.66,66.34,0,0,0,0
"05050001","Upper New",2017-02-28,21.38,49.85,28.77,0,0,0
"05050001","Upper New",2017-03-07,21.38,49.85,28.77,0,0,0
"05050001","Upper New",2017-03-14,21.51,42.73,35.76,0,0,0
"05050001","Upper New",2017-03-21,21.51,42.73,35.76,0,0,0
"05050001","Upper New",2017-03-28,20.63,43.61,35.76,0,0,0
"05050001","Upper New",2017-04-04,20.63,48.95,30.42,0,0,0
"05050001","Upper New",2017-04-11,20.63,48.95,30.42,0,0,0
"05050001","Upper New",2017-04-18,20.63,48.95,30.42,0,0,0
"05050001","Upper New",2017-04-25,100,0,0,0,0,0
"05050001","Upper New",2017-05-02,100,0,0,0,0,0
"05050001","Upper New",2017-05-09,100,0,0,0,0,0
"05050001","Upper New",2017-05-16,100,0,0,0,0,0
"05050001","Upper New",2017-05-23,100,0,0,0,0,0
"05050001","Upper New",2017-05-30,100,0,0,0,0,0
"05050001","Upper New",2017-06-06,100,0,0,0,0,0
"05050001","Upper New",2017-06-13,100,0,0,0,0,0
"05050001","Upper New",2017-06-20,100,0,0,0,0,0
"05050001","Upper New",2017-06-27,100,0,0,0,0,0
"05050001","Upper New",2017-07-04,100,0,0,0,0,0
"05050001","Upper New",2017-07-11,100,0,0,0,0,0
"05050001","Upper New",2017-07-18,81.59,18.41,0,0,0,0
"05050001","Upper New",2017-07-25,72.1,27.9,0,0,0,0
"05050001","Upper New",2017-08-01,72.1,27.9,0,0,0,0
"05050001","Upper New",2017-08-08,72.1,27.9,0,0,0,0
"05050001","Upper New",2017-08-15,100,0,0,0,0,0
"05050001","Upper New",2017-08-22,99.87,0.13,0,0,0,0
"05050001","Upper New",2017-08-29,99.87,0.13,0,0,0,0
"05050001","Upper New",2017-09-05,99.87,0.13,0,0,0,0
"05050001","Upper New",2017-09-12,99.87,0.13,0,0,0,0
"05050001","Upper New",2017-09-19,99.87,0.13,0,0,0,0
"05050001","Upper New",2017-09-26,97.35,2.65,0,0,0,0
"05050001","Upper New",2017-10-03,75.91,24.09,0,0,0,0
"05050001","Upper New",2017-10-10,75.91,24.09,0,0,0,0
"05050001","Upper New",2017-10-17,75.91,24.09,0,0,0,0
"05050001","Upper New",2017-10-24,99.75,0.25,0,0,0,0
"05050001","Upper New",2017-10-31,100,0,0,0,0,0
"05050001","Upper New",2017-11-07,100,0,0,0,0,0
"05050001","Upper New",2017-11-14,100,0,0,0,0,0
"05050001","Upper New",2017-11-21,100,0,0,0,0,0
"05050001","Upper New",2017-11-28,99.86,0.14,0,0,0,0
"05050001","Upper New",2017-12-05,48.67,51.33,0,0,0,0
"05050001","Upper New",2017-12-12,48.67,51.33,0,0,0,0
"05050001","Upper New",2017-12-19,48.6,51.4,0,0,0,0
"05050001","Upper New",2017-12-26,20.09,74.45,5.46,0,0,0
"05050001","Upper New",2018-01-02,2.5,92.05,5.45,0,0,0
"05050001","Upper New",2018-01-09,0,94.55,5.45,0,0,0
"05050001","Upper New",2018-01-16,0,94.55,5.45,0,0,0
"05050001","Upper New",2018-01-23,0,94.55,5.45,0,0,0
"05050001","Upper New",2018-01-30,0,94.55,5.45,0,0,0
"05050001","Upper New",2018-02-06,2.07,92.48,5.45,0,0,0
"05050001","Upper New",2018-02-13,95.69,4.31,0,0,0,0
"05050001","Upper New",2018-02-20,95.69,4.31,0,0,0,0
"05050001","Upper New",2018-02-27,95.69,4.31,0,0,0,0
"05050001","Upper New",2018-03-06,95.69,4.31,0,0,0,0
"05050001","Upper New",2018-03-13,95.69,4.31,0,0,0,0
"05050001","Upper New",2018-03-20,95.69,4.31,0,0,0,0
"05050001","Upper New",2018-03-27,100,0,0,0,0,0
"05050001","Upper New",2018-04-03,100,0,0,0,0,0
"05050001","Upper New",2018-04-10,95.95,4.05,0,0,0,0
"05050001","Upper New",2018-04-17,100,0,0,0,0,0
"05050001","Upper New",2018-04-24,100,0,0,0,0,0
"05050001","Upper New",2018-05-01,100,0,0,0,0,0
"05050001","Upper New",2018-05-08,100,0,0,0,0,0
"05050001","Upper New",2018-05-15,100,0,0,0,0,0
"05050001","Upper New",2018-05-22,100,0,0,0,0,0
"05050001","Upper New",2018-05-29,100,0,0,0,0,0
"05050001","Upper New",2018-06-05,100,0,0,0,0,0
"05050001","Upper New",2018-06-12,100,0,0,0,0,0
"05050001","Upper New",2018-06-19,100,0,0,0,0,0
"05050001","Upper New",2018-06-26,100,0,0,0,0,0
"05050001","Upper New",2018-07-03,100,0,0,0,0,0
"05050001","Upper New",2018-07-10,100,0,0,0,0,0
"05050001","Upper New",2018-07-17,100,0,0,0,0,0
"05050001","Upper New",2018-07-24,100,0,0,0,0,0
"05050001","Upper New",2018-07-31,100,0,0,0,0,0
"05050001","Upper New",2018-08-07,100,0,0,0,0,0
"05050001","Upper New",2018-08-14,100,0,0,0,0,0
"05050001","Upper New",2018-08-21,100,0,0,0,0,0
"05050001","Upper New",2018-08-28,100,0,0,0,0,0
"05050001","Upper New",2018-09-04,100,0,0,0,0,0
"05050001","Upper New",2018-09-11,100,0,0,0,0,0
"05050001","Upper New",2018-09-18,100,0,0,0,0,0
"05050001","Upper New",2018-09-25,100,0,0,0,0,0
"05050001","Upper New",2018-10-02,100,0,0,0,0,0
"05050001","Upper New",2018-10-09,100,0,0,0,0,0
"05050001","Upper New",2018-10-16,100,0,0,0,0,0
"05050001","Upper New",2018-10-23,100,0,0,0,0,0
"05050001","Upper New",2018-10-30,100,0,0,0,0,0
"05050001","Upper New",2018-11-06,100,0,0,0,0,0
"05050001","Upper New",2018-11-13,100,0,0,0,0,0
"05050001","Upper New",2018-11-20,100,0,0,0,0,0
"05050001","Upper New",2018-11-27,100,0,0,0,0,0
"05050001","Upper New",2018-12-04,100,0,0,0,0,0
"05050001","Upper New",2018-12-11,100,0,0,0,0,0
"05050001","Upper New",2018-12-18,100,0,0,0,0,0
"05050001","Upper New",2018-12-25,100,0,0,0,0,0
"05050001","Upper New",2019-01-01,100,0,0,0,0,0
"05050001","Upper New",2019-01-08,100,0,0,0,0,0
"05050001","Upper New",2019-01-15,100,0,0,0,0,0
"05050001","Upper New",2019-01-22,100,0,0,0,0,0
"05050001","Upper New",2019-01-29,100,0,0,0,0,0
"05050001","Upper New",2019-02-05,100,0,0,0,0,0
"05050001","Upper New",2019-02-12,100,0,0,0,0,0
"05050001","Upper New",2019-02-19,100,0,0,0,0,0
"05050001","Upper New",2019-02-26,100,0,0,0,0,0
"05050001","Upper New",2019-03-05,100,0,0,0,0,0
"05050001","Upper New",2019-03-12,100,0,0,0,0,0
"05050001","Upper New",2019-03-19,100,0,0,0,0,0
"05050001","Upper New",2019-03-26,100,0,0,0,0,0
"05050001","Upper New",2019-04-02,100,0,0,0,0,0
"05050001","Upper New",2019-04-09,100,0,0,0,0,0
"05050001","Upper New",2019-04-16,100,0,0,0,0,0
"05050001","Upper New",2019-04-23,100,0,0,0,0,0
"05050001","Upper New",2019-04-30,100,0,0,0,0,0
"05050001","Upper New",2019-05-07,100,0,0,0,0,0
"05050001","Upper New",2019-05-14,100,0,0,0,0,0
"05050001","Upper New",2019-05-21,100,0,0,0,0,0
"05050001","Upper New",2019-05-28,100,0,0,0,0,0
"05050001","Upper New",2019-06-04,100,0,0,0,0,0
"05050001","Upper New",2019-06-11,100,0,0,0,0,0
"05050001","Upper New",2019-06-18,100,0,0,0,0,0
"05050001","Upper New",2019-06-25,100,0,0,0,0,0
"05050001","Upper New",2019-07-02,100,0,0,0,0,0
"05050001","Upper New",2019-07-09,100,0,0,0,0,0
"05050001","Upper New",2019-07-16,100,0,0,0,0,0
"05050001","Upper New",2019-07-23,100,0,0,0,0,0
"05050001","Upper New",2019-07-30,100,0,0,0,0,0
"05050001","Upper New",2019-08-06,100,0,0,0,0,0
"05050001","Upper New",2019-08-13,92.86,7.14,0,0,0,0
"05050001","Upper New",2019-08-20,86.3,13.7,0,0,0,0
"05050001","Upper New",2019-08-27,86.3,13.7,0,0,0,0
"05050001","Upper New",2019-09-03,64.54,35.46,0,0,0,0
"05050001","Upper New",2019-09-10,36.85,54.41,8.74,0,0,0
"05050001","Upper New",2019-09-17,0,91.26,8.74,0,0,0
"05050001","Upper New",2019-09-24,0,2.57,97.43,0,0,0
"05050001","Upper New",2019-10-01,0,0.22,89.96,9.82,0,0
"05050001","Upper New",2019-10-08,0,0.26,89.92,9.82,0,0
"05050001","Upper New",2019-10-15,0,0.26,91.62,8.12,0,0
"05050001","Upper New",2019-10-22,0,34.71,65.29,0,0,0
"05050001","Upper New",2019-10-29,0,100,0,0,0,0
"05050001","Upper New",2019-11-05,100,0,0,0,0,0
"05050001","Upper New",2019-11-12,100,0,0,0,0,0
"05050001","Upper New",2019-11-19,100,0,0,0,0,0
"05050001","Upper New",2019-11-26,100,0,0,0,0,0
"05050001","Upper New",2019-12-03,100,0,0,0,0,0
"05050001","Upper New",2019-12-10,100,0,0,0,0,0
"05050001","Upper New",2019-12-17,100,0,0,0,0,0
"05050001","Upper New",2019-12-24,100,0,0,0,0,0
"05050001","Upper New",2019-12-31,100,0,0,0,0,0
"05050001","Upper New",2020-01-07,100,0,0,0,0,0
"05050001","Upper New",2020-01-14,100,0,0,0,0,0
"05050001","Upper New",2020-01-21,100,0,0,0,0,0
"05050001","Upper New",2020-01-28,100,0,0,0,0,0
"05050001","Upper New",2020-02-04,100,0,0,0,0,0
"05050001","Upper New",2020-02-11,100,0,0,0,0,0
"05050001","Upper New",2020-02-18,100,0,0,0,0,0
"05050001","Upper New",2020-02-25,100,0,0,0,0,0
"05050001","Upper New",2020-03-03,100,0,0,0,0,0
"05050001","Upper New",2020-03-10,100,0,0,0,0,0
"05050001","Upper New",2020-03-17,100,0,0,0,0,0
"05050001","Upper New",2020-03-24,100,0,0,0,0,0
"05050001","Upper New",2020-03-31,100,0,0,0,0,0
"05050001","Upper New",2020-04-07,100,0,0,0,0,0
"05050001","Upper New",2020-04-14,100,0,0,0,0,0
"05050001","Upper New",2020-04-21,100,0,0,0,0,0
"05050001","Upper New",2020-04-28,100,0,0,0,0,0
"05050001","Upper New",2020-05-05,100,0,0,0,0,0
"05050001","Upper New",2020-05-12,100,0,0,0,0,0
"05050001","Upper New",2020-05-19,100,0,0,0,0,0
"05050001","Upper New",2020-05-26,100,0,0,0,0,0
"05050001","Upper New",2020-06-02,100,0,0,0,0,0
"05050001","Upper New",2020-06-09,100,0,0,0,0,0
"05050001","Upper New",2020-06-16,100,0,0,0,0,0
"05050001","Upper New",2020-06-23,100,0,0,0,0,0
"05050001","Upper New",2020-06-30,100,0,0,0,0,0
"05050001","Upper New",2020-07-07,100,0,0,0,0,0
"05050001","Upper New",2020-07-14,100,0,0,0,0,0
"05050001","Upper New",2020-07-21,69.1,30.9,0,0,0,0
"05050001","Upper New",2020-07-28,69.1,30.9,0,0,0,0
"05050001","Upper New",2020-08-04,100,0,0,0,0,0
"05050001","Upper New",2020-08-11,100,0,0,0,0,0
"05050001","Upper New",2020-08-18,100,0,0,0,0,0
"05050001","Upper New",2020-08-25,100,0,0,0,0,0
"05050001","Upper New",2020-09-01,100,0,0,0,0,0
"05050001","Upper New",2020-09-08,100,0,0,0,0,0
"05050001","Upper New",2020-09-15,100,0,0,0,0,0
"05050001","Upper New",2020-09-22,100,0,0,0,0,0
"05050001","Upper New",2020-09-29,100,0,0,0,0,0
"05050001","Upper New",2020-10-06,100,0,0,0,0,0
"05050001","Upper New",2020-10-13,100,0,0,0,0,0
"05050001","Upper New",2020-10-20,100,0,0,0,0,0
"05050001","Upper New",2020-10-27,100,0,0,0,0,0
"05050001","Upper New",2020-11-03,100,0,0,0,0,0
"05050001","Upper New",2020-11-10,100,0,0,0,0,0
"05050001","Upper New",2020-11-17,100,0,0,0,0,0
"05050001","Upper New",2020-11-24,100,0,0,0,0,0
"05050001","Upper New",2020-12-01,100,0,0,0,0,0
"05050001","Upper New",2020-12-08,100,0,0,0,0,0
"05050001","Upper New",2020-12-15,100,0,0,0,0,0
"05050001","Upper New",2020-12-22,100,0,0,0,0,0
"05050001","Upper New",2020-12-29,100,0,0,0,0,0
"05050001","Upper New",2021-01-05,100,0,0,0,0,0
"05050001","Upper New",2021-01-12,100,0,0,0,0,0
"05050001","Upper New",2021-01-19,100,0,0,0,0,0
"05050001","Upper New",2021-01-26,100,0,0,0,0,0
"05050001","Upper New",2021-02-02,100,0,0,0,0,0
"05050001","Upper New",2021-02-09,100,0,0,0,0,0
"05050001","Upper New",2021-02-16,100,0,0,0,0,0
"05050001","Upper New",2021-02-23,100,0,0,0,0,0
"05050001","Upper New",2021-03-02,100,0,0,0,0,0
"05050001","Upper New",2021-03-09,100,0,0,0,0,0
"05050001","Upper New",2021-03-16,100,0,0,0,0,0
"05050001","Upper New",2021-03-23,100,0,0,0,0,0
"05050001","Upper New",2021-03-30,100,0,0,0,0,0
"05050001","Upper New",2021-04-06,100,0,0,0,0,0
"05050001","Upper New",2021-04-13,100,0,0,0,0,0
"05050001","Upper New",2021-04-20,100,0,0,0,0,0
"05050001","Upper New",2021-04-27,100,0,0,0,0,0
"05050001","Upper New",2021-05-04,100,0,0,0,0,0
"05050001","Upper New",2021-05-11,100,0,0,0,0,0
"05050001","Upper New",2021-05-18,99.54,0.46,0,0,0,0
"05050001","Upper New",2021-05-25,0,100,0,0,0,0
"05050001","Upper New",2021-06-01,0,99.98,0.02,0,0,0
"05050001","Upper New",2021-06-08,0,99.98,0.02,0,0,0
"05050001","Upper New",2021-06-15,10.86,89.14,0,0,0,0
"05050001","Upper New",2021-06-22,19.24,80.76,0,0,0,0
"05050001","Upper New",2021-06-29,18.4,81.6,0,0,0,0
"05050001","Upper New",2021-07-06,45.4,54.6,0,0,0,0
"05050001","Upper New",2021-07-13,53.45,46.55,0,0,0,0
"05050001","Upper New",2021-07-20,53.45,46.55,0,0,0,0
"05050001","Upper New",2021-07-27,10.53,89.47,0,0,0,0
"05050001","Upper New",2021-08-03,3.07,96.93,0,0,0,0
"05050001","Upper New",2021-08-10,0,99,1,0,0,0
"05050001","Upper New",2021-08-17,42.38,56.62,1,0,0,0
"05050001","Upper New",2021-08-24,87.75,12.25,0,0,0,0
"06010102","South Fork Holston",2000-01-04,0,0,100,0,0,0
"06010102","South Fork Holston",2000-01-11,0,34.77,65.23,0,0,0
"06010102","South Fork Holston",2000-01-18,0,34.77,65.23,0,0,0
"06010102","South Fork Holston",2000-01-25,0,49.35,50.65,0,0,0
"06010102","South Fork Holston",2000-02-01,0,77.51,22.49,0,0,0
"06010102","South Fork Holston",2000-02-08,0,77.52,22.48,0,0,0
"06010102","South Fork Holston",2000-02-15,0,77.51,22.49,0,0,0
"06010102","South Fork Holston",2000-02-22,44.98,55.02,0,0,0,0
"06010102","South Fork Holston",2000-02-29,0,83.34,16.66,0,0,0
"06010102","South Fork Holston",2000-03-07,0,0,100,0,0,0
"06010102","South Fork Holston",2000-03-14,0,0,100,0,0,0
"06010102","South Fork Holston",2000-03-21,0,0,100,0,0,0
"06010102","South Fork Holston",2000-03-28,0,0,100,0,0,0
"06010102","South Fork Holston",2000-04-04,0,0.02,99.98,0,0,0
"06010102","South Fork Holston",2000-04-11,0,0.02,99.98,0,0,0
"06010102","South Fork Holston",2000-04-18,0,100,0,0,0,0
"06010102","South Fork Holston",2000-04-25,0,100,0,0,0,0
"06010102","South Fork Holston",2000-05-02,0,100,0,0,0,0
"06010102","South Fork Holston",2000-05-09,0,100,0,0,0,0
"06010102","South Fork Holston",2000-05-16,0,100,0,0,0,0
"06010102","South Fork Holston",2000-05-23,0,100,0,0,0,0
"06010102","South Fork Holston",2000-05-30,0,100,0,0,0,0
"06010102","South Fork Holston",2000-06-06,0,100,0,0,0,0
"06010102","South Fork Holston",2000-06-13,0,100,0,0,0,0
"06010102","South Fork Holston",2000-06-20,0,100,0,0,0,0
"06010102","South Fork Holston",2000-06-27,0,0,100,0,0,0
"06010102","South Fork Holston",2000-07-04,0,22.76,77.24,0,0,0
"06010102","South Fork Holston",2000-07-11,0,22.75,77.25,0,0,0
"06010102","South Fork Holston",2000-07-18,0,84.96,15.04,0,0,0
"06010102","South Fork Holston",2000-07-25,20.18,79.82,0,0,0,0
"06010102","South Fork Holston",2000-08-01,40.27,59.73,0,0,0,0
"06010102","South Fork Holston",2000-08-08,96.58,3.42,0,0,0,0
"06010102","South Fork Holston",2000-08-15,100,0,0,0,0,0
"06010102","South Fork Holston",2000-08-22,100,0,0,0,0,0
"06010102","South Fork Holston",2000-08-29,100,0,0,0,0,0
"06010102","South Fork Holston",2000-09-05,100,0,0,0,0,0
"06010102","South Fork Holston",2000-09-12,100,0,0,0,0,0
"06010102","South Fork Holston",2000-09-19,100,0,0,0,0,0
"06010102","South Fork Holston",2000-09-26,100,0,0,0,0,0
"06010102","South Fork Holston",2000-10-03,100,0,0,0,0,0
"06010102","South Fork Holston",2000-10-10,9.47,90.53,0,0,0,0
"06010102","South Fork Holston",2000-10-17,0,1.38,98.62,0,0,0
"06010102","South Fork Holston",2000-10-24,0,0,30.24,69.76,0,0
"06010102","South Fork Holston",2000-10-31,0,0,0,92.2,7.8,0
"06010102","South Fork Holston",2000-11-07,0,0,0,15.55,84.06,0.39
"06010102","South Fork Holston",2000-11-14,0,0,0,99.06,0.94,0
"06010102","South Fork Holston",2000-11-21,0,0,0,98.45,1.55,0
"06010102","South Fork Holston",2000-11-28,0,0,0,100,0,0
"06010102","South Fork Holston",2000-12-05,0,0,0,100,0,0
"06010102","South Fork Holston",2000-12-12,0,0,0,39.09,60.91,0
"06010102","South Fork Holston",2000-12-19,0,0,0,57.02,42.98,0
"06010102","South Fork Holston",2000-12-26,0,0,0,65.63,34.37,0
"06010102","South Fork Holston",2001-01-02,0,0,0,46.97,53.03,0
"06010102","South Fork Holston",2001-01-09,0,0,0,14.07,85.93,0
"06010102","South Fork Holston",2001-01-16,0,0,0,14.07,85.93,0
"06010102","South Fork Holston",2001-01-23,0,0,0,100,0,0
"06010102","South Fork Holston",2001-01-30,0,0,0,100,0,0
"06010102","South Fork Holston",2001-02-06,0,0,0,100,0,0
"06010102","South Fork Holston",2001-02-13,0,0,0,100,0,0
"06010102","South Fork Holston",2001-02-20,0,0,0.53,99.47,0,0
"06010102","South Fork Holston",2001-02-27,0,0,0.53,99.47,0,0
"06010102","South Fork Holston",2001-03-06,0,0,20.13,79.87,0,0
"06010102","South Fork Holston",2001-03-13,0,0,99.78,0.22,0,0
"06010102","South Fork Holston",2001-03-20,0,0,99.69,0.31,0,0
"06010102","South Fork Holston",2001-03-27,0,0,99.69,0.31,0,0
"06010102","South Fork Holston",2001-04-03,0,0,99.04,0.96,0,0
"06010102","South Fork Holston",2001-04-10,0,0,99.04,0.96,0,0
"06010102","South Fork Holston",2001-04-17,0,0,99.04,0.96,0,0
"06010102","South Fork Holston",2001-04-24,0,0,100,0,0,0
"06010102","South Fork Holston",2001-05-01,0,0,12.09,87.91,0,0
"06010102","South Fork Holston",2001-05-08,0,0,0,89.18,10.82,0
"06010102","South Fork Holston",2001-05-15,0,0,0,25.79,74.21,0
"06010102","South Fork Holston",2001-05-22,0,0,21.33,78.67,0,0
"06010102","South Fork Holston",2001-05-29,0,7.49,91.79,0.72,0,0
"06010102","South Fork Holston",2001-06-05,0.01,15.69,83.41,0.89,0,0
"06010102","South Fork Holston",2001-06-12,0.05,15.45,83.61,0.89,0,0
"06010102","South Fork Holston",2001-06-19,0,0.29,87.87,11.84,0,0
