"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferCd","LocalAquiferName","SiteType","AquiferType","QwSysName","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","QwWellChars","QwWellCharsDesc","QwWellType","QwWellTypeDesc","QwWellPurpose","QwWellPurposeDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","LithDataProvider","ConstDataProvider","Link"
"NCDWR","CC38B6","North Carolina Department of Environmental Quality Division of Water Resources","Lake Waccamaw","34.325959","-78.529773","NAD83","GPS","<.05 ft","63.565","1","Feet","NAVD88","Trimble R10","<.1 ft","122","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","047","Columbus County","","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=CC*38B6&tl=1"
"NCDWR","CC38B7","North Carolina Department of Environmental Quality Division of Water Resources","Lake Waccamaw","34.325959","-78.529773","NAD83","GPS","<.05 ft","66.285","1","Feet","NAVD88","Trimble R10","<.1 ft","678","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","047","Columbus County","","Lower Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=CC38B7&tl=1"
"NCDWR","CC38B8","North Carolina Department of Environmental Quality Division of Water Resources","Lake Waccamaw","34.325959","-78.529773","NAD83","GPS","<.05 ft","63.675","1","Feet","NAVD88","Trimble R10","<.1 ft","386","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","047","Columbus County","","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=CC*38B8&tl=1"
"NCDWR","CC38B9","North Carolina Department of Environmental Quality Division of Water Resources","Lake Waccamaw","34.325959","-78.529773","NAD83","GPS","<.05 ft","63.635","1","Feet","NAVD88","Trimble R10","<.1 ft","514","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","047","Columbus County","","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=CC*38B9&tl=1"
"NCDWR","FF38X5","North Carolina Department of Environmental Quality Division of Water Resources","Long Wood","34.00168","-78.558532","NAD83","GPS","<.05","43.114","1","Feet","NAVD88","Trimble R10","<.1 ft","65","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=FF*38X5&tl=1"
"NCDWR","FF38J8","North Carolina Department of Environmental Quality Division of Water Resources","Waccamaw School","34.06","-78.51","NAD83","GPS","<.05","66.3","1","Feet","NAVD88","Trimble R10","<.1 ft","40","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=FF*38J8&tl=1"
"NCDWR","GG37B4","North Carolina Department of Environmental Quality Division of Water Resources","Shallotte","33.99","-78.44","NAD83","GPS","<.05","68.72","1","Feet","NAVD88","Trimble R10","<.1 ft","70","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=GG*37B4&tl=1"
"NCDWR","GG37B5","North Carolina Department of Environmental Quality Division of Water Resources","Shallotte","33.99","-78.44","NAD83","GPS","<.05","68.38","1","Feet","NAVD88","Trimble R10","<.1 ft","120","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=GG*37B5&tl=1"
"NCDWR","EE36K9","North Carolina Department of Environmental Quality Division of Water Resources","Bear Pen","34.128756","-78.338547","NAD83","GPS","<.05","61.1","1","Feet","NAVD88","Trimble R10","<.1 ft","9","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=EE*36K9&tl=1"
"NCDWR","EE36K3","North Carolina Department of Environmental Quality Division of Water Resources","Bear Pen","34.128756","-78.338547","NAD83","GPS","<.05","60.94","1","Feet","NAVD88","Trimble R10","<.1 ft","52","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=EE*36K3&tl=1"
"NCDWR","EE36K4","North Carolina Department of Environmental Quality Division of Water Resources","Bear Pen","34.128756","-78.338547","NAD83","GPS","<.05","61.06","1","Feet","NAVD88","Trimble R10","<.1 ft","332","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Klpd","Lower Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=EE*36K4&tl=1"
"NCDWR","EE36K6","North Carolina Department of Environmental Quality Division of Water Resources","Bear Pen","34.128756","-78.338547","NAD83","GPS","<.05","60.27","1","Feet","NAVD88","Trimble R10","<.1 ft","110","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=EE*36K6&tl=1"
"NCDWR","EE36K8","North Carolina Department of Environmental Quality Division of Water Resources","Bear Pen","34.128756","-78.338547","NAD83","GPS","<.05","61.06","1","Feet","NAVD88","Trimble R10","<.1 ft","110","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=EE*36K8&tl=1"
"NCDWR","EE36K5","North Carolina Department of Environmental Quality Division of Water Resources","Bear Pen","34.128756","-78.338547","NAD83","GPS","<.05","61.5","1","Feet","NAVD88","Trimble R10","<.1 ft","654","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=EE*36K5&tl=1"
"NCDWR","EE36K2","North Carolina Department of Environmental Quality Division of Water Resources","Bear Pen","34.128756","-78.338547","NAD83","GPS","<.05","60.34","1","Feet","NAVD88","Trimble R10","<.1 ft","1058","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Klcf","Lower Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=EE*36K2&tl=1"
"NCDWR","GG35R3","North Carolina Department of Environmental Quality Division of Water Resources","Stanbury","33.95","-78.29","NAD83","GPS","<.05","39.29","1","Feet","NAVD88","Trimble R10","<.1 ft","25","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=GG*35R3&tl=1"
"NCDWR","FF34F1","North Carolina Department of Environmental Quality Division of Water Resources","Clemmons Trail","34.053929","-78.236684","NAD83","GPS","<.05","45.749","1","Feet","NAVD88","Trimble R10","<.1 ft","154","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=FF*34F1&tl=1"
"NCDWR","CC33O2","North Carolina Department of Environmental Quality Division of Water Resources","Maco","34.289277","-78.156671","NAD83","GPS","<.05","59.32","1","Feet","NAVD88","Trimble R10","<.1 ft","36","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=CC*33O2&tl=1"
"NCDWR","CC33O5","North Carolina Department of Environmental Quality Division of Water Resources","Maco","34.289277","-78.156671","NAD83","GPS","<.05","58.31","1","Feet","NAVD88","Trimble R10","<.1 ft","9","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=CC*33O5&tl=1"
"NCDWR","GG34S2","North Carolina Department of Environmental Quality Division of Water Resources","Sunset Harbor North","33.94","-78.2","NAD83","GPS","<.05","31.08","1","Feet","NAVD88","Trimble R10","<.1 ft","1304","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Klcf","Lower Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=GG*34S2&tl=1"
"NCDWR","GG34S3","North Carolina Department of Environmental Quality Division of Water Resources","Sunset Harbor North","33.94","-78.2","NAD83","GPS","<.05","34.42","1","Feet","NAVD88","Trimble R10","<.1 ft","663","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=GG*34S3&tl=1"
"NCDWR","GG34S4","North Carolina Department of Environmental Quality Division of Water Resources","Sunset Harbor North","33.94","-78.2","NAD83","GPS","<.05","34.68","1","Feet","NAVD88","Trimble R10","<.1 ft","322","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=GG*34S4&tl=1"
"NCDWR","GG34S5","North Carolina Department of Environmental Quality Division of Water Resources","Sunset Harbor North","33.94","-78.2","NAD83","GPS","<.05","35.19","1","Feet","NAVD88","Trimble R10","<.1 ft","102","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=GG*34S5&tl=1"
