"site","AgencyCd","SiteName","DecLatVa","DecLongVa","AltVa","AltUnitsNm","WellDepth","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferCd","LocalAquiferName","SiteType","AquiferType","link"
"W26C2","NCDWR","Onslow Quarry 18",34.831947,-77.543871,52.743,"Feet",47,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/w26c2085132lev.txt"
"W26C3","NCDWR","Onslow Quarry 18",34.831947,-77.543871,52.043,"Feet",100,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/w26c3085133lev.txt"
"W26C4","NCDWR","Onslow Quarry 14",34.828017,-77.545416,62.665,"Feet",31.4,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",133,"Onslow County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/w26c4085135lev.txt"
"W26C5","NCDWR","Onslow Quarry 14",34.828017,-77.545416,62.915,"Feet",53.5,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/w26c5085136lev.txt"
"W26C6","NCDWR","Onslow Quarry 14",34.828017,-77.545416,63.155,"Feet",105,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/w26c6085138lev.txt"
"W26D1","NCDWR","Onslow Quarry 15",34.819725,-77.550272,87.055,"Feet",150,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/w26d1085140lev.txt"
"W29D5","NCDWR","Chinquapin",34.824016,-77.812048,40.827,"Feet",160,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",61,"Duplin County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/w29d5085141lev.txt"
"W29D6","NCDWR","Chinquapin",34.824016,-77.812048,40.867,"Feet",470,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",61,"Duplin County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/w29d6085143lev.txt"
"W29D9","NCDWR","Chinquapin",34.824016,-77.812048,40.807,"Feet",10,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",61,"Duplin County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/w29d9085144lev.txt"
"W41X1","NCDWR","Smithfield McNair House",34.760652,-78.802587,146.713,"Feet",200,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",17,"Bladen County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/w41x1085146lev.txt"
"W41X2","NCDWR","Smithfield McNair House",34.760652,-78.802587,147.053,"Feet",420,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",17,"Bladen County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/w41x2085148lev.txt"
"X17J3","NCDWR","Camp Glenn",34.723029,-76.753385,8.454,"Feet",700,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",31,"Carteret County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x17j3085150lev.txt"
"X17J4","NCDWR","Camp Glenn",34.723029,-76.753385,8.674,"Feet",8,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",31,"Carteret County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x17j4085152lev.txt"
"X17J5","NCDWR","Camp Glenn",34.723029,-76.753385,8.794,"Feet",191,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",31,"Carteret County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x17j5085153lev.txt"
"X17J7","NCDWR","Camp Glenn",34.723018,-76.753503,8.504,"Feet",17,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",31,"Carteret County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x17j7085155lev.txt"
"X19O1","NCDWR","WCWC",34.715696,-76.98606,28.314,"Feet",460,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",31,"Carteret County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x19o1085157lev.txt"
"X19O2","NCDWR","WCWC",34.715696,-76.98606,28.864,"Feet",355,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",31,"Carteret County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x19o2085158lev.txt"
"X19O3","NCDWR","WCWC",34.715696,-76.98606,29.034,"Feet",290,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",31,"Carteret County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x19o3085200lev.txt"
"X19O4","NCDWR","WCWC",34.715696,-76.98606,28.944,"Feet",170,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",31,"Carteret County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x19o4085201lev.txt"
"X19O5","NCDWR","WCWC",34.715696,-76.98606,29.014,"Feet",110,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",31,"Carteret County","Ty","Yorktown","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x19o5085203lev.txt"
"X19O6","NCDWR","WCWC",34.715696,-76.98606,29.104,"Feet",35,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",31,"Carteret County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x19o6085204lev.txt"
"X22H1","NCDWR","Parkertown Road",34.72964,-77.2104,37.654,"Feet",387,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x22h1085205lev.txt"
"X22H2","NCDWR","Parkertown Road",34.72964,-77.2104,38.144,"Feet",48,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",133,"Onslow County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x22h2085207lev.txt"
"X22H3","NCDWR","Parkertown Road",34.72964,-77.2104,38.294,"Feet",298,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x22h3085209lev.txt"
"X22H4","NCDWR","Parkertown Road",34.72964,-77.2104,38.924,"Feet",529,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",133,"Onslow County","Tb","Beaufort","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x22h4085211lev.txt"
"X22H5","NCDWR","Parkertown Road",34.72964,-77.2104,38.454,"Feet",795,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",133,"Onslow County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x22h5085213lev.txt"
"X22H6","NCDWR","Parkertown Road",34.72964,-77.2104,38.534,"Feet",1043,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",133,"Onslow County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x22h6085215lev.txt"
"X23N1","NCDWR","Wallace Creek",34.701212,-77.305598,32.494,"Feet",253,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x23n1085217lev.txt"
"X24E1","NCDWR","Montford Point",34.738,-77.409222,20.435,"Feet",341,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x24e1085218lev.txt"
"X24E2","NCDWR","Montford Point",34.738056,-77.409139,20.205,"Feet",240,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x24e2085220lev.txt"
"X24G1","NCDWR","Paradise Point",34.717963,-77.391888,14.236,"Feet",232,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x24g1085221lev.txt"
"X24G2","NCDWR","Paradise Point",34.717963,-77.391888,14.446,"Feet",16.4,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",133,"Onslow County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x24g2085223lev.txt"
"X24S1","NCDWR","Hadnot Point",34.692198,-77.35118,19.663,"Feet",90,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",133,"Onslow County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x24s1085224lev.txt"
"X24S2","NCDWR","Hadnot Point",34.692198,-77.35118,20.343,"Feet",918,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",133,"Onslow County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x24s2085226lev.txt"
"X24S4","NCDWR","Hadnot Point",34.692738,-77.351433,23.837,"Feet",527,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",133,"Onslow County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x24s4085227lev.txt"
"X24S5","NCDWR","Hadnot Point",34.692738,-77.351433,24.537,"Feet",380,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x24s5085229lev.txt"
"X24S6","NCDWR","Hadnot Point",34.692738,-77.351433,24.467,"Feet",130,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x24s6085231lev.txt"
"X24S7","NCDWR","Hadnot Point",34.692738,-77.351433,24.587,"Feet",40,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",133,"Onslow County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x24s7085233lev.txt"
"X25C1","NCDWR","Camp Geiger",34.738396,-77.457525,18.345,"Feet",68,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",133,"Onslow County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x25c1085234lev.txt"
"X25C2","NCDWR","Camp Geiger",34.738396,-77.457525,19.275,"Feet",435,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",133,"Onslow County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x25c2085236lev.txt"
"X25C3","NCDWR","Camp Geiger",34.738396,-77.457525,19.035,"Feet",170,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x25c3085238lev.txt"
"X25U1","NCDWR","Ragged Point",34.676463,-77.427538,25.661,"Feet",180,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x25u1085240lev.txt"
"X44K4","NCDWR","Magnolia School",34.709867,-79.001589,146.686,"Feet",31,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",155,"Robeson County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x44k4085241lev.txt"
"X44K7","NCDWR","Magnolia School",34.71,-79,146.97,"Feet",201,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",155,"Robeson County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x44k7085244lev.txt"
"X44K8","NCDWR","Magnolia School",34.71,-79,147.22,"Feet",350,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",155,"Robeson County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x44k8085246lev.txt"
"X44K9","NCDWR","Magnolia School",34.71,-79,147.16,"Feet",440,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",155,"Robeson County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x44k9085247lev.txt"
"X47K2","NCDWR","Red Bank",34.706562,-79.260885,173.056,"Feet",38,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",155,"Robeson County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x47k2085249lev.txt"
"X47K3","NCDWR","Red Bank",34.71,-79.26,175.41,"Feet",453,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",155,"Robeson County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/x47k3085250lev.txt"
"Y23R2","NCDWR","Sneads Ferry",34.60716,-77.28795,43.028,"Feet",435,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",133,"Onslow County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y23r2085252lev.txt"
"Y25Q3","NCDWR","Folkstone",34.611365,-77.482799,66.226,"Feet",240,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y25q3085254lev.txt"
"Y25Q4","NCDWR","Folkstone",34.611365,-77.482799,66.606,"Feet",550,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",133,"Onslow County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y25q4085255lev.txt"
"Y25Q6","NCDWR","Folkstone",34.611365,-77.482799,66.432,"Feet",22,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",133,"Onslow County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y25q6085257lev.txt"
"Y25Q7","NCDWR","Folkstone",34.611365,-77.482799,67.102,"Feet",462,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",133,"Onslow County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y25q7085259lev.txt"
"Y25Q8","NCDWR","Folkstone",34.611365,-77.482799,67.662,"Feet",800,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",133,"Onslow County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y25q8085301lev.txt"
"Y30S3","NCDWR","Burgaw",34.604749,-77.85607,18.18,"Feet",145,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",141,"Pender County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y30s3085302lev.txt"
"Y30S7","NCDWR","Burgaw",34.604749,-77.85607,18.38,"Feet",380,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",141,"Pender County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y30s7085304lev.txt"
"Y34P2","NCDWR","Ivanhoe",34.60453,-78.241805,29.988,"Feet",220,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",163,"Sampson County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y34p2085306lev.txt"
"Y34P3","NCDWR","Ivanhoe",34.60453,-78.241805,30.008,"Feet",33,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",163,"Sampson County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y34p3085308lev.txt"
"Y34P4","NCDWR","Ivanhoe",34.60453,-78.241805,28.518,"Feet",338,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",163,"Sampson County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y34p4085310lev.txt"
"Y34P7","NCDWR","Ivanhoe",34.604516,-78.24184,29.738,"Feet",135,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",163,"Sampson County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y34p7085312lev.txt"
"Y34P9","NCDWR","Ivanhoe",34.604516,-78.24184,29.478,"Feet",458,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",163,"Sampson County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y34p9085313lev.txt"
"Y40G1","NCDWR","Dublin",34.65,-78.73,142.85,"Feet",421,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",17,"Bladen County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y40g1085315lev.txt"
"Y40G2","NCDWR","Dublin",34.65,-78.73,142.71,"Feet",292,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",17,"Bladen County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y40g2085317lev.txt"
"Y40G3","NCDWR","Dublin",34.65,-78.73,143.04,"Feet",186,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",17,"Bladen County","Kubc","Upper Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/y40g3085319lev.txt"
